n_estimators,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,reg_alpha,mse,mae
500,0.01,10,0.6,0.8,0.0,2.0,1051059261.0480497,16748.29581817209
1500,0.05,6,0.6,0.6,0.0,0.5,1051366966.5279766,17116.34944884418
100,0.05,8,0.6,0.6,0.0,0.5,1051422218.7924236,16640.985284674658
1000,0.05,6,0.6,0.6,0.0,0.5,1051457252.8624614,17111.509203767124
100,0.05,8,0.6,0.6,0.0,0.0,1051687835.6659876,16748.24094338613
200,0.1,6,0.8,0.6,0.0,0.0,1053185317.791118,17414.251043450342
750,0.05,6,0.6,0.6,0.0,1.0,1053860796.0157484,17092.583208476026
200,0.05,6,0.6,0.6,0.0,0.5,1054490105.1019944,16829.51083583048
1500,0.05,10,0.6,0.6,0.0,2.0,1054560930.6811279,16998.560426476884
1000,0.05,10,0.6,0.6,0.0,2.0,1054561019.6646987,16998.574111729453
750,0.05,10,0.6,0.6,0.0,2.0,1054563999.661903,16998.61452536387
500,0.05,10,0.6,0.6,0.0,2.0,1054602945.7130512,16999.57641267123
100,0.05,10,0.6,0.6,0.0,0.5,1054844252.3062825,17035.14498608733
200,0.05,6,0.6,0.6,0.0,1.0,1055315670.7132794,16829.362438463184
1000,0.05,6,0.6,0.6,0.0,1.0,1055327981.0829012,17133.244729238013
1500,0.05,6,0.6,0.6,0.0,1.0,1055767736.1085696,17149.371133882705
1500,0.1,6,0.8,0.6,0.0,0.5,1056028503.2635642,17550.289089255137
1000,0.1,6,0.8,0.6,0.0,0.5,1056029395.6294553,17550.31932255993
750,0.1,6,0.8,0.6,0.0,0.5,1056061999.6120303,17550.49189319349
200,0.05,6,0.6,0.6,0.0,0.0,1056077887.0369979,16741.80700181935
500,0.1,6,0.8,0.6,0.0,0.5,1056173008.4196395,17547.863348137842
200,0.05,10,0.6,0.6,0.0,2.0,1056226356.0874875,17015.97530500856
1000,0.01,6,0.8,0.8,0.0,0.0,1056424405.6962674,16110.274735124143
200,0.05,6,0.6,0.6,0.0,2.0,1056783441.0663247,16704.982288099316
1000,0.01,6,0.8,0.8,0.0,0.5,1057825264.5215498,16135.187433112158
200,0.1,6,0.8,0.6,0.0,0.5,1057855602.9830456,17476.69644959332
1000,0.01,6,0.8,0.8,0.0,1.0,1059135149.2893466,16144.094673052226
500,0.01,10,0.8,0.8,2.0,0.0,1059730007.1261747,17124.33667326627
500,0.01,10,0.8,0.8,2.0,0.5,1060572904.8026592,17120.48037510702
500,0.01,10,0.8,0.8,2.0,1.0,1060600464.5825304,17124.676249464897
100,0.1,6,0.8,0.6,0.0,0.0,1061054650.4635639,17294.47769959332
100,0.1,6,0.8,0.6,0.0,0.5,1061060419.1915933,17294.552252782534
100,0.1,6,0.8,0.6,0.0,2.0,1061075440.0977014,17294.522688356163
100,0.1,6,0.8,0.6,0.0,1.0,1061080093.714358,17294.709211793663
100,0.05,6,0.8,0.6,1.0,0.5,1061353537.4682841,16728.91736675942
100,0.05,6,0.8,0.6,1.0,1.0,1061353740.4675262,16728.917580800513
100,0.05,6,0.8,0.6,1.0,2.0,1061354353.9028542,16728.924082298803
1000,0.1,6,0.8,0.6,0.0,2.0,1061431849.3841519,17476.644758668663
1500,0.1,6,0.8,0.6,0.0,2.0,1061433057.4897932,17476.631715539384
750,0.1,6,0.8,0.6,0.0,2.0,1061472968.594418,17476.63963505993
500,0.1,6,0.8,0.6,0.0,2.0,1061549472.3373605,17474.680797838184
200,0.1,6,0.8,0.6,0.0,1.0,1061699114.3090177,17454.174657534248
100,0.05,8,0.6,0.6,2.0,1.0,1061752599.3823439,17069.122913099316
100,0.05,8,0.6,0.6,2.0,2.0,1061753463.7694261,17069.130003210616
200,0.1,6,0.8,0.6,0.0,2.0,1062011402.8601848,17417.511290667808
500,0.01,10,0.8,0.8,2.0,2.0,1062104882.4830266,17134.95099796661
750,0.01,6,0.8,0.8,0.0,2.0,1062407994.9885473,16135.948175299658
750,0.1,6,0.8,0.6,0.0,1.0,1063677099.6306044,17603.335536172945
1000,0.1,6,0.8,0.6,0.0,1.0,1063730051.825628,17605.410102739726
1500,0.1,6,0.8,0.6,0.0,1.0,1063739409.5260798,17605.664102632705
500,0.1,6,0.8,0.6,0.0,1.0,1063742276.6738126,17604.146136558218
500,0.01,6,0.6,0.8,0.0,0.0,1063998113.3306475,16740.316994863013
100,0.05,8,0.8,0.8,2.0,0.0,1064195465.409114,17233.977498929795
500,0.01,6,0.6,0.8,0.0,0.5,1064604923.192205,16745.874612050513
500,0.01,6,0.6,0.8,0.0,1.0,1065001379.3620106,16748.10740849743
500,0.01,6,0.8,0.8,2.0,1.0,1065539411.7279122,16813.224114404966
500,0.01,6,0.8,0.8,2.0,0.0,1065539581.2140745,16813.222268300513
500,0.01,6,0.8,0.8,2.0,0.5,1065539702.2466928,16813.226147795376
100,0.05,8,0.8,0.8,2.0,0.5,1066114607.1830771,17247.31580425942
100,0.05,8,0.8,0.8,2.0,1.0,1066114868.6445224,17247.31746307791
100,0.05,8,0.8,0.8,2.0,2.0,1066115225.9496124,17247.321957940923
500,0.01,6,0.6,0.8,0.0,2.0,1066343824.9058152,16750.595823523116
1500,0.05,10,0.6,0.8,0.0,0.0,1066723029.1692585,17443.761237157534
500,0.05,10,0.6,0.8,0.0,0.0,1066726776.2536926,17443.730321596748
1000,0.05,10,0.6,0.8,0.0,0.0,1066727296.3350813,17443.78595890411
750,0.05,10,0.6,0.8,0.0,0.0,1066728488.4546942,17443.77576519692
100,0.05,10,0.6,0.8,2.0,2.0,1067390888.8695698,17525.742588827055
750,0.01,6,0.8,0.8,0.0,0.0,1068139546.784701,16200.956817208904
100,0.05,8,0.6,0.6,2.0,0.0,1068354187.9783835,17135.593094499145
100,0.05,8,0.6,0.6,2.0,0.5,1068354778.5962588,17135.60173640839
200,0.05,10,0.6,0.8,0.0,0.0,1068409067.6317492,17445.146537885274
750,0.01,6,0.8,0.8,0.0,0.5,1069000173.1789354,16208.467305222603
500,0.01,6,0.8,0.8,2.0,2.0,1069407525.922495,16835.908591074487
100,0.05,10,0.6,0.6,2.0,0.0,1070027612.340969,17263.057282748287
100,0.05,10,0.6,0.6,2.0,0.5,1070028227.7502319,17263.065362799658
100,0.05,10,0.6,0.6,2.0,1.0,1070028560.8107774,17263.072212114726
100,0.05,10,0.6,0.6,2.0,2.0,1070029908.5986958,17263.087997645547
750,0.01,6,0.8,0.8,0.0,1.0,1070155090.7284288,16213.879187178938
500,0.01,8,0.8,0.8,2.0,1.0,1071668558.1489089,17021.318252354453
1500,0.05,6,0.8,0.6,0.0,1.0,1071717959.0289909,16712.44975385274
1000,0.05,6,0.8,0.6,0.0,1.0,1071808463.9412415,16709.395012842466
750,0.05,6,0.8,0.6,0.0,1.0,1071933756.9704046,16707.098405393837
500,0.01,8,0.8,0.8,2.0,0.5,1072262073.3873016,17020.612893300513
500,0.01,8,0.8,0.8,2.0,2.0,1072272588.1648995,17021.50834760274
500,0.01,8,0.8,0.8,2.0,0.0,1073089263.3816965,17003.390852418663
750,0.05,10,0.6,0.8,0.0,0.5,1073478516.6129922,17414.971345248287
1500,0.05,10,0.6,0.8,0.0,0.5,1073479377.4268169,17414.999933112158
1000,0.05,10,0.6,0.8,0.0,0.5,1073479380.8658623,17415.001752461474
500,0.05,10,0.6,0.8,0.0,0.5,1073479842.6878496,17415.072747217466
100,0.05,8,0.6,0.8,1.0,0.0,1073629101.2409571,17367.28781838613
100,0.05,8,0.6,0.8,1.0,0.5,1073629545.655713,17367.29139019692
100,0.05,8,0.6,0.8,1.0,1.0,1073629597.0904825,17367.29314265839
100,0.05,8,0.6,0.8,1.0,2.0,1073630651.7802693,17367.300206014555
500,0.05,6,0.8,0.6,0.0,1.0,1073933994.145375,16697.100773223458
100,0.05,6,0.8,0.6,0.5,0.0,1074134187.2555957,17031.23001391267
100,0.05,6,0.8,0.6,0.5,0.5,1074134328.7127917,17031.234348244863
100,0.05,6,0.8,0.6,0.5,1.0,1074135150.5725272,17031.23767925942
100,0.05,6,0.8,0.6,0.5,2.0,1074136312.265105,17031.24191994863
100,0.05,10,0.6,0.8,2.0,0.0,1074676805.4856012,17569.987532106163
100,0.05,10,0.6,0.8,2.0,0.5,1074677431.1330884,17569.989672517124
100,0.05,10,0.6,0.8,2.0,1.0,1074677809.242179,17569.996869648974
1500,0.05,6,0.8,0.6,0.0,2.0,1074679471.5692816,16723.000040132705
200,0.05,10,0.6,0.8,0.0,0.5,1074736943.9543407,17397.627300941782
1000,0.05,6,0.8,0.6,0.0,2.0,1074797514.648841,16720.76321703767
1000,0.05,6,0.8,0.6,0.0,0.5,1074829347.632089,16736.73491010274
750,0.05,6,0.8,0.6,0.0,2.0,1074942384.450318,16716.44088452483
1500,0.05,6,0.8,0.6,0.0,0.5,1074950699.1621523,16741.375508347603
750,0.05,6,0.8,0.6,0.0,0.5,1075265921.1092558,16735.883989726026
1000,0.05,6,0.8,0.6,0.0,0.0,1075305210.7316012,16660.29679473459
750,0.05,10,0.6,0.8,0.0,2.0,1075341569.5441868,17401.444817529966
1500,0.05,10,0.6,0.8,0.0,2.0,1075343045.618699,17401.44513859161
1000,0.05,10,0.6,0.8,0.0,2.0,1075343059.5618734,17401.445111836474
500,0.05,10,0.6,0.8,0.0,2.0,1075361081.7218776,17401.194817529966
1500,0.05,6,0.8,0.6,0.0,0.0,1075401791.2804818,16660.34607769692
750,0.05,6,0.8,0.6,0.0,0.0,1075604271.0082893,16661.892150042808
500,0.05,6,0.8,0.6,0.0,0.5,1075895629.1190846,16707.765678510274
500,0.05,6,0.8,0.6,0.0,2.0,1076166928.4639952,16704.756969713184
500,0.05,6,0.8,0.6,0.0,0.0,1076507916.2887719,16671.174389982876
200,0.05,10,0.6,0.8,0.0,2.0,1077374520.133315,17398.828017979453
1000,0.05,8,0.6,0.8,0.0,2.0,1080652576.5181906,17095.174483625855
1500,0.05,8,0.6,0.8,0.0,2.0,1080653281.0630076,17095.14116010274
750,0.05,8,0.6,0.8,0.0,2.0,1080662903.4627297,17095.551169199487
500,0.05,8,0.6,0.8,0.0,2.0,1080951720.0774062,17095.13583583048
1000,0.05,8,0.8,0.6,0.0,0.0,1081464567.7563417,17346.266387521406
1500,0.05,8,0.8,0.6,0.0,0.0,1081473066.7038436,17346.241331335616
750,0.05,8,0.8,0.6,0.0,0.0,1081475715.3531125,17346.803603916953
500,0.05,8,0.8,0.6,0.0,0.0,1081623471.9948215,17349.269491117295
100,0.05,10,0.6,0.6,0.0,2.0,1082221615.2044444,17127.654417273116
500,0.05,10,0.6,0.8,0.0,1.0,1083123497.786121,17495.552413313355
750,0.05,10,0.6,0.8,0.0,1.0,1083210146.9239974,17495.78650738442
1000,0.05,10,0.6,0.8,0.0,1.0,1083211426.7571778,17495.773009417808
1500,0.05,10,0.6,0.8,0.0,1.0,1083211640.5017047,17495.779644691782
1000,0.05,8,0.8,0.6,0.0,2.0,1083837285.4468296,17455.45551958476
1500,0.05,8,0.8,0.6,0.0,2.0,1083837864.8552322,17455.439948095034
750,0.05,8,0.8,0.6,0.0,2.0,1083847002.4972553,17455.37989619007
500,0.05,8,0.8,0.6,0.0,2.0,1084011448.0984857,17458.915386879282
200,0.05,6,0.8,0.6,0.0,0.5,1084259617.8489423,16729.040694563355
200,0.05,6,0.8,0.6,0.0,1.0,1084262857.2391586,16729.078874143837
200,0.05,6,0.8,0.6,0.0,0.0,1084264230.0532851,16729.058125535103
200,0.05,6,0.8,0.6,0.0,2.0,1084268649.9783494,16729.179125642124
200,0.05,10,0.6,0.8,0.0,1.0,1084630401.9672782,17494.836606378423
1500,0.05,8,0.8,0.6,0.0,0.5,1084754758.905474,17459.67195526541
1000,0.05,8,0.8,0.6,0.0,0.5,1084756285.0702693,17459.687807684077
750,0.05,8,0.8,0.6,0.0,0.5,1084766638.7879798,17459.99645494435
750,0.05,8,0.6,0.8,0.0,0.5,1084841063.4980314,17208.490274507705
1000,0.05,8,0.6,0.8,0.0,0.5,1084870243.9558308,17208.61399026113
1500,0.05,8,0.6,0.8,0.0,0.5,1084877958.4574907,17208.746120505137
500,0.05,8,0.8,0.6,0.0,0.5,1084914513.87576,17462.58324860873
200,0.05,8,0.8,0.6,0.0,0.0,1085058237.7026637,17393.646965967466
500,0.05,8,0.6,0.8,0.0,0.5,1085356398.9942274,17207.502381207192
500,0.05,8,0.6,0.8,0.0,1.0,1086298059.9103863,17302.51285584332
1500,0.05,8,0.8,0.6,0.0,1.0,1086345237.0099354,17443.69334599743
1000,0.05,8,0.8,0.6,0.0,1.0,1086347492.444343,17443.715606271406
750,0.05,8,0.8,0.6,0.0,1.0,1086357775.0512872,17443.993752675513
500,0.05,8,0.8,0.6,0.0,1.0,1086427384.2886577,17446.072372645547
200,0.05,8,0.8,0.6,0.0,0.5,1086638028.7302082,17461.220703125
750,0.05,8,0.6,0.8,0.0,1.0,1086684506.0572639,17321.529337007705
1500,0.05,8,0.6,0.8,0.0,1.0,1086764693.2035344,17323.882090111303
1000,0.05,8,0.6,0.8,0.0,1.0,1086771671.4870017,17323.76351134418
200,0.05,8,0.8,0.6,0.0,2.0,1087522347.2524135,17495.513698630137
100,0.1,6,0.6,0.6,0.0,0.0,1088048292.9284477,17465.246441566782
100,0.1,6,0.6,0.6,0.0,1.0,1088070505.4226162,17465.565817636987
200,0.05,8,0.8,0.6,0.0,1.0,1088071044.3968804,17470.319911172945
100,0.1,6,0.6,0.6,0.0,2.0,1088072838.8291054,17465.51787243151
100,0.05,10,0.8,0.8,1.0,1.0,1088397176.4338233,17274.67941994863
100,0.05,10,0.8,0.8,1.0,0.5,1088754557.877872,17269.517444349316
200,0.05,8,0.6,0.8,0.0,2.0,1088812647.389752,17153.728462114726
100,0.1,6,0.6,0.6,0.0,0.5,1089249889.7650797,17438.711566245718
200,0.05,8,0.6,0.8,0.0,0.5,1089338523.2389414,17156.16708583048
100,0.05,10,0.8,0.8,1.0,2.0,1089846904.4922466,17233.085389019692
200,0.05,8,0.6,0.8,0.0,1.0,1091046766.5649462,17198.937687285958
100,0.05,6,0.6,0.8,2.0,0.0,1091456693.916595,17215.059623822774
100,0.05,6,0.6,0.8,2.0,0.5,1091456948.1268055,17215.06330265411
100,0.05,6,0.6,0.8,2.0,1.0,1091457190.0272324,17215.062847816782
100,0.05,6,0.6,0.8,2.0,2.0,1091457742.8436544,17215.074031464042
100,0.05,10,0.8,0.8,1.0,0.0,1092136287.1127908,17287.964121361303
500,0.01,6,0.8,0.8,0.0,2.0,1092723342.259819,16362.55344338613
200,0.1,6,0.6,0.6,0.0,0.0,1092742712.7205317,17869.729090860445
1000,0.05,8,0.6,0.8,0.0,0.0,1093533521.8619938,17218.030848672945
1500,0.05,8,0.6,0.8,0.0,0.0,1093553872.5065038,17218.42630297517
750,0.05,8,0.6,0.8,0.0,0.0,1093577656.4475837,17219.025698309077
500,0.05,8,0.6,0.8,0.0,0.0,1093617237.5133774,17215.308901434077
100,0.05,8,0.6,0.6,0.5,0.0,1095378331.7210176,17140.016374143837
200,0.05,8,0.6,0.8,0.0,0.0,1095774345.547179,17161.556787778252
100,0.05,10,0.6,0.8,0.0,0.0,1098102147.9608147,17588.870531892124
500,0.01,6,0.8,0.8,0.0,0.0,1098750578.9727046,16420.895761986303
500,0.01,6,0.8,0.8,0.0,0.5,1098751733.8149304,16420.918998822774
500,0.01,6,0.8,0.8,0.0,1.0,1098903827.505767,16423.17746682363
500,0.1,6,0.6,0.6,0.0,1.0,1099412518.402639,18019.948790667808
100,0.05,8,0.6,0.6,0.5,0.5,1100291826.4694953,17157.619863013697
100,0.05,8,0.6,0.6,0.5,1.0,1100291861.7959542,17157.624438142124
100,0.05,8,0.6,0.6,0.5,2.0,1100292954.6616662,17157.635702054795
750,0.1,6,0.6,0.6,0.0,1.0,1100515424.733308,18053.794493792808
1500,0.1,6,0.6,0.6,0.0,1.0,1100539471.2247412,18055.601910316782
1000,0.1,6,0.6,0.6,0.0,1.0,1100586625.052894,18056.289276541094
100,0.05,8,0.8,0.6,0.0,0.0,1103572013.3864238,17540.47585348887
100,0.05,6,0.6,0.6,0.0,2.0,1103774611.9533937,16973.90881849315
100,0.05,6,0.6,0.6,0.0,0.5,1103819394.4283445,16974.031223244863
100,0.05,6,0.6,0.6,0.0,0.0,1103820698.5788026,16974.068867722603
100,0.05,6,0.6,0.6,0.0,1.0,1103829237.3128595,16974.06765036387
100,0.05,8,0.8,0.6,0.0,2.0,1104354932.5388887,17541.060680650684
100,0.05,8,0.8,0.8,1.0,0.0,1104541731.0253718,17052.044881742295
100,0.05,8,0.8,0.8,1.0,1.0,1104542640.9107928,17052.04997859589
100,0.05,10,0.6,0.8,0.0,0.5,1105511951.3678648,17459.597107769692
100,0.05,8,0.8,0.6,0.0,0.5,1105541371.914055,17567.58910798373
100,0.05,8,0.8,0.8,1.0,2.0,1105775360.7717834,16955.746321168663
100,0.05,8,0.8,0.6,0.0,1.0,1107102920.0208206,17551.89347442209
200,0.1,6,0.6,0.6,0.0,1.0,1107545228.7244797,18201.801891588184
100,0.05,10,0.6,0.8,0.0,2.0,1107561015.1945453,17527.492950021406
500,0.1,6,0.6,0.6,0.0,0.0,1107995691.5977616,18294.195633561645
100,0.05,10,0.6,0.6,0.5,2.0,1109240132.5668538,17104.43244327911
750,0.1,6,0.6,0.6,0.0,0.0,1109826849.2329574,18338.410825128423
100,0.05,8,0.8,0.8,1.0,0.5,1109921160.9589276,17041.757317529966
1000,0.1,6,0.6,0.6,0.0,0.0,1109967085.9865193,18344.80149026113
1500,0.1,6,0.6,0.6,0.0,0.0,1110055843.2356868,18346.23952536387
200,0.1,6,0.6,0.6,0.0,2.0,1113650353.6221223,18408.867963398974
100,0.05,10,0.6,0.8,0.0,1.0,1114561237.9389715,17577.496842893837
100,0.05,6,0.8,0.8,1.0,0.0,1115989595.206684,17155.788808326197
100,0.05,6,0.8,0.8,1.0,0.5,1115990238.657749,17155.790681185787
100,0.05,6,0.8,0.8,1.0,1.0,1115990812.6513145,17155.79431988442
100,0.05,6,0.8,0.8,1.0,2.0,1115991777.8782694,17155.801409995718
100,0.05,6,0.8,0.8,2.0,0.0,1118324657.5775232,16878.634016481163
100,0.05,6,0.8,0.8,2.0,0.5,1118325206.6078036,16878.63689265839
100,0.05,6,0.8,0.8,2.0,1.0,1118325405.4621563,16878.639421018837
100,0.05,6,0.8,0.8,2.0,2.0,1118350316.2029936,16879.337315389555
100,0.05,6,0.8,0.6,0.0,0.5,1118776554.6287777,16998.97755244007
100,0.05,6,0.8,0.6,0.0,0.0,1118776949.934196,16998.971184717466
100,0.05,6,0.8,0.6,0.0,1.0,1118777495.2577543,16998.979880136987
100,0.05,6,0.8,0.6,0.0,2.0,1118778617.966961,16998.98413420377
100,0.05,10,0.8,0.8,2.0,0.5,1119093305.095088,17386.266026327055
100,0.05,10,0.8,0.8,2.0,1.0,1119093985.68765,17386.276113013697
100,0.05,10,0.8,0.8,2.0,2.0,1119237708.150536,17483.632223886987
100,0.1,8,0.6,0.8,0.0,0.5,1120278513.4491038,17949.191192208906
500,0.1,8,0.6,0.8,0.0,0.5,1120880378.846628,17894.21077696918
750,0.1,8,0.6,0.8,0.0,0.5,1120880638.2269127,17893.999411386987
1000,0.1,8,0.6,0.8,0.0,0.5,1120880703.5715,17893.998809396406
1500,0.1,8,0.6,0.8,0.0,0.5,1120880731.711389,17893.997498394692
200,0.1,8,0.6,0.8,0.0,0.5,1121008484.8914967,17892.73491010274
100,0.05,10,0.8,0.8,2.0,0.0,1121181085.0456285,17366.000133775684
200,0.1,8,0.6,0.8,0.0,0.0,1121833004.6644628,17883.023985980308
100,0.1,8,0.6,0.8,0.0,0.0,1122082338.0748138,17945.588546125855
1500,0.1,8,0.6,0.8,0.0,0.0,1122460516.2177324,17908.633735552226
500,0.1,8,0.6,0.8,0.0,0.0,1122464512.3744414,17908.87997645548
1000,0.1,8,0.6,0.8,0.0,0.0,1122466871.5679162,17908.657012521406
750,0.1,8,0.6,0.8,0.0,0.0,1122467490.6469526,17908.659112799658
100,0.1,6,0.6,0.8,0.0,2.0,1122701757.5453978,16674.83466663099
100,0.1,6,0.6,0.8,0.0,1.0,1122705585.600449,16674.838144798803
100,0.1,6,0.6,0.8,0.0,0.5,1122713015.944401,16674.95036922089
100,0.1,6,0.6,0.8,0.0,0.0,1122753662.3185902,16675.026768514555
100,0.05,10,0.6,0.6,0.5,0.0,1123498294.8830442,17176.160624464897
100,0.05,8,0.6,0.8,0.0,0.5,1123502156.9173214,17272.72973298373
100,0.05,10,0.6,0.6,0.5,1.0,1123879173.5082648,17169.644731913526
100,0.05,10,0.6,0.6,0.5,0.5,1124166664.9032478,17182.345154644692
100,0.05,8,0.6,0.8,0.0,0.0,1125292052.3136673,17260.589964148116
100,0.05,8,0.6,0.8,0.0,2.0,1125717374.5940151,17265.37589629709
750,0.1,6,0.6,0.6,0.0,2.0,1126007570.2563226,18818.223686322774
500,0.1,6,0.6,0.6,0.0,2.0,1126010292.252248,18801.574967893837
1000,0.1,6,0.6,0.6,0.0,2.0,1126380796.3420637,18828.03427333048
1500,0.1,6,0.6,0.6,0.0,2.0,1126467173.114711,18829.534206442637
100,0.05,8,0.6,0.8,0.0,1.0,1127112634.684271,17265.696864297945
1500,0.01,8,0.8,0.8,0.0,2.0,1128445929.1309576,16446.536239833047
200,0.1,6,0.6,0.8,0.0,1.0,1129884978.1481545,16821.636290667808
1000,0.01,8,0.8,0.8,0.0,2.0,1130048487.4128208,16460.291791523974
1500,0.1,10,0.6,0.8,0.0,0.0,1131141344.6927342,17750.22878317637
1000,0.1,10,0.6,0.8,0.0,0.0,1131142023.8952274,17750.19982074058
750,0.1,10,0.6,0.8,0.0,0.0,1131142804.4508057,17750.18819563356
500,0.1,10,0.6,0.8,0.0,0.0,1131144159.576164,17750.197038206337
200,0.1,10,0.6,0.8,0.0,0.0,1131248071.8163881,17756.628558433218
200,0.1,10,0.6,0.8,0.0,0.5,1131364208.9017386,17712.71041577483
1000,0.1,10,0.6,0.8,0.0,0.5,1131496282.2038846,17711.074432791094
750,0.1,10,0.6,0.8,0.0,0.5,1131496292.85369,17711.07288099315
500,0.1,10,0.6,0.8,0.0,0.5,1131496343.4335215,17711.072399400684
1500,0.1,10,0.6,0.8,0.0,0.5,1131496370.086555,17711.07955639983
1500,0.01,8,0.8,0.8,0.0,1.0,1131544260.4310467,16471.31941620291
1500,0.01,8,0.8,0.8,0.0,0.5,1131916366.9428935,16522.531918878423
1500,0.01,8,0.8,0.8,0.0,0.0,1132522643.9654481,16511.135327482876
100,0.1,10,0.6,0.8,0.0,0.5,1132723161.8270917,17720.366625642124
500,0.1,6,0.6,0.8,0.0,0.5,1132877399.520595,16884.37679259418
100,0.1,10,0.6,0.8,0.0,0.0,1132892653.8971996,17763.156811857876
750,0.1,6,0.6,0.8,0.0,0.5,1133309337.2405608,16884.167821596748
1000,0.1,6,0.6,0.8,0.0,0.5,1133340757.2915437,16884.39256474743
1500,0.1,6,0.6,0.8,0.0,0.5,1133342391.5838912,16884.24662885274
750,0.01,8,0.8,0.8,0.0,2.0,1133451739.653764,16499.08344927226
1000,0.01,8,0.8,0.8,0.0,1.0,1133498924.479657,16490.00577910959
200,0.1,6,0.6,0.8,0.0,0.5,1133641786.2388315,16870.909045911816
750,0.1,6,0.8,0.6,0.5,2.0,1133720403.5291803,17257.87712703339
500,0.1,6,0.8,0.6,0.5,2.0,1133728919.8937707,17258.896069670376
1500,0.1,6,0.8,0.6,0.5,2.0,1133752117.301479,17257.48302386558
1000,0.1,6,0.8,0.6,0.5,2.0,1133756635.4978068,17257.644571382705
100,0.05,10,0.6,0.8,1.0,0.0,1133826315.2753103,17240.340485873287
750,0.1,6,0.8,0.6,0.5,0.5,1133828066.4424233,17266.943319242295
1000,0.1,6,0.8,0.6,0.5,0.5,1133912408.59874,17268.26720355308
1500,0.1,6,0.8,0.6,0.5,0.5,1133917269.9889488,17268.38966181507
500,0.1,6,0.8,0.6,0.5,0.5,1133988948.4451084,17272.863174229453
1000,0.01,8,0.8,0.8,0.0,0.5,1134166383.45243,16544.32926209332
200,0.1,6,0.6,0.8,0.0,0.0,1134431427.343027,16827.93969392123
200,0.1,6,0.6,0.8,0.0,2.0,1134468911.0253096,16901.28381849315
100,0.05,10,0.6,0.8,1.0,0.5,1135258044.9418855,17241.179112264555
1000,0.01,8,0.8,0.8,0.0,0.0,1135303267.2975354,16543.263337435787
500,0.1,6,0.8,0.6,0.5,1.0,1135909656.518742,17341.759805757705
1500,0.1,6,0.8,0.6,0.5,1.0,1136005294.3434324,17333.742575449487
1000,0.1,6,0.8,0.6,0.5,1.0,1136015981.2270517,17333.863067208906
750,0.1,6,0.8,0.6,0.5,1.0,1136022140.8261664,17335.325409353594
750,0.01,8,0.8,0.8,0.0,1.0,1136144845.8023248,16512.39426369863
200,0.1,6,0.8,0.6,0.5,0.0,1137511518.5405436,17270.742414918663
750,0.01,8,0.8,0.8,0.0,0.5,1137860580.5553799,16565.12161547517
500,0.1,6,0.8,0.6,0.5,0.0,1138062674.149697,17324.783617829624
100,0.1,10,0.6,0.8,0.0,1.0,1138237903.99509,17866.975519049658
1500,0.1,6,0.8,0.6,0.5,0.0,1138325098.749386,17330.599395333906
1000,0.1,6,0.8,0.6,0.5,0.0,1138332855.2714765,17330.63740100599
750,0.1,6,0.8,0.6,0.5,0.0,1138349469.562324,17331.321489726026
750,0.01,8,0.8,0.8,0.0,0.0,1138725450.873552,16572.828994541953
1500,0.1,10,0.6,0.8,0.0,1.0,1138871426.0856125,17906.825757170376
1000,0.1,10,0.6,0.8,0.0,1.0,1138871457.306123,17906.82352311644
500,0.1,10,0.6,0.8,0.0,1.0,1138871574.812433,17906.82314854452
750,0.1,10,0.6,0.8,0.0,1.0,1138871606.662207,17906.826278895547
200,0.1,10,0.6,0.8,0.0,1.0,1138942735.9484708,17905.017725278252
500,0.1,6,0.6,0.8,0.0,1.0,1138978050.3379679,16949.68269745291
750,0.1,6,0.6,0.8,0.0,1.0,1139677605.0004346,16955.23076305651
1000,0.1,6,0.6,0.8,0.0,1.0,1139796752.3498948,16955.85661922089
1500,0.1,6,0.6,0.8,0.0,1.0,1139814767.2124722,16956.191192208906
200,0.1,6,0.8,0.6,0.5,0.5,1142372167.4980485,17251.960375642124
200,0.1,6,0.8,0.6,0.5,2.0,1142372497.1633754,17251.971572666953
200,0.1,6,0.8,0.6,0.5,1.0,1142372578.5830796,17251.960429152397
500,0.1,6,0.6,0.8,0.0,0.0,1142681138.7793317,16976.100519049658
750,0.1,6,0.6,0.8,0.0,0.0,1143221695.9127917,16976.139956121577
1500,0.1,6,0.6,0.8,0.0,0.0,1143292356.2288551,16977.168303189213
1000,0.1,6,0.6,0.8,0.0,0.0,1143300591.8460007,16977.326238762842
500,0.01,8,0.8,0.8,0.0,2.0,1147136406.542903,16581.48092358733
500,0.01,8,0.8,0.8,0.0,1.0,1148718528.0918803,16586.843897153252
500,0.01,8,0.8,0.8,0.0,0.5,1149685869.9769278,16621.326145119863
500,0.01,8,0.8,0.8,0.0,0.0,1150550373.6927218,16622.011063249145
500,0.1,6,0.6,0.8,0.0,2.0,1155291149.8170333,17110.343107876713
750,0.1,6,0.6,0.8,0.0,2.0,1155375898.4547117,17109.80530286815
1500,0.1,6,0.6,0.8,0.0,2.0,1155428154.7950428,17109.632692101884
1000,0.1,6,0.6,0.8,0.0,2.0,1155428367.7628007,17109.579890839042
1500,0.01,10,0.8,0.8,0.0,0.0,1157737199.3707607,16728.519571382705
1500,0.01,10,0.8,0.8,0.0,1.0,1158101876.8725307,16761.536333476026
1000,0.01,10,0.8,0.8,0.0,0.0,1158372683.8366091,16737.01677547089
